AGE,YOJ,INCOME,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,MVR_PTS,CAR_AGE,URBANICITY,RISK_VALUE
50.0,13.0,5386.0,68,Private,7040.0,Sports Car,no,4,9.0,Highly Urban/ Urban,7
51.0,14.0,89582.0,37,Private,22020.0,Minivan,no,0,16.0,Highly Urban/ Urban,7
54.0,0.0,0.0,26,Commercial,11020.0,Pickup,yes,1,7.0,Highly Urban/ Urban,7
39.0,12.0,6843.0,9,Commercial,7050.0,SUV,no,1,6.0,Highly Rural/ Rural,5
36.0,12.0,69546.0,33,Commercial,12050.0,Sports Car,no,1,1.0,Highly Urban/ Urban,6
36.0,11.0,33447.0,42,Private,22070.0,Van,yes,0,1.0,Highly Urban/ Urban,5
54.0,12.0,27354.0,19,Commercial,9640.0,SUV,no,2,9.0,Highly Urban/ Urban,6
41.0,12.0,70426.0,38,Private,22860.0,Minivan,no,0,12.0,Highly Urban/ Urban,5
42.0,12.0,0.0,57,Private,18690.0,SUV,no,0,8.0,Highly Urban/ Urban,6
42.0,12.0,0.0,35,Commercial,18020.0,Minivan,no,1,6.0,Highly Rural/ Rural,5
39.0,11.0,50891.0,32,Private,10490.0,SUV,no,5,6.0,Highly Rural/ Rural,6
57.0,8.0,81767.0,30,Commercial,19820.0,SUV,no,0,7.0,Highly Urban/ Urban,8
41.0,10.0,137815.0,33,Private,16160.0,Minivan,no,1,1.0,Highly Urban/ Urban,6
47.0,14.0,19779.0,50,Commercial,25250.0,Panel Truck,yes,2,1.0,Highly Rural/ Rural,6
51.0,0.0,0.0,56,Commercial,19640.0,Pickup,no,2,1.0,Highly Urban/ Urban,6
42.0,9.0,116863.0,45,Commercial,17390.0,Van,no,3,11.0,Highly Urban/ Urban,6
49.0,7.0,176866.0,69,Commercial,6400.0,Pickup,yes,0,16.0,Highly Urban/ Urban,9
49.0,14.0,21918.0,18,Private,25530.0,Minivan,no,0,19.0,Highly Urban/ Urban,6
32.0,12.0,126678.0,60,Private,20480.0,Van,yes,4,15.0,Highly Rural/ Rural,5
47.0,9.0,0.0,44,Private,5430.0,Pickup,yes,0,1.0,Highly Urban/ Urban,6
37.0,9.0,62409.0,55,Commercial,11440.0,SUV,no,1,1.0,Highly Rural/ Rural,6
51.0,14.0,28979.0,45,Commercial,22570.0,Panel Truck,yes,3,11.0,Highly Urban/ Urban,6
35.0,11.0,77486.0,28,Private,13690.0,Minivan,yes,0,1.0,Highly Urban/ Urban,5
53.0,13.0,93908.0,41,Private,16190.0,Minivan,yes,2,9.0,Highly Rural/ Rural,6
43.0,9.0,43505.0,37,Private,10780.0,SUV,no,5,10.0,Highly Urban/ Urban,6
39.0,12.0,0.0,79,Private,5600.0,Sports Car,no,0,1.0,Highly Urban/ Urban,5
52.0,6.0,168168.0,22,Private,6700.0,Minivan,yes,0,15.0,Highly Urban/ Urban,5
36.0,9.0,60847.0,31,Private,8560.0,SUV,no,5,3.0,Highly Urban/ Urban,5
39.0,11.0,57744.0,45,Commercial,11170.0,SUV,no,3,8.0,Highly Urban/ Urban,7
52.0,10.0,5.0,38,Commercial,6700.0,Pickup,yes,0,11.0,Highly Urban/ Urban,6
53.0,10.0,62280.0,52,Commercial,30810.0,Panel Truck,yes,0,12.0,Highly Urban/ Urban,7
37.0,0.0,0.0,41,Private,20860.0,SUV,no,2,4.0,Highly Rural/ Rural,4
57.0,15.0,79053.0,57,Private,15110.0,Sports Car,no,6,12.0,Highly Urban/ Urban,7
41.0,12.0,48762.0,26,Private,28090.0,Minivan,no,4,12.0,Highly Urban/ Urban,4
39.0,4.0,102052.0,21,Private,7020.0,Pickup,yes,1,16.0,Highly Urban/ Urban,8
35.0,7.0,64890.0,27,Private,12760.0,SUV,no,0,12.0,Highly Urban/ Urban,5
45.0,10.0,71119.0,43,Private,15600.0,Minivan,no,5,4.0,Highly Urban/ Urban,6
39.0,12.0,40608.0,20,Private,9130.0,SUV,no,3,6.0,Highly Urban/ Urban,5
43.0,11.0,50260.0,36,Private,20490.0,Minivan,no,0,1.0,Highly Urban/ Urban,5
51.0,12.0,146881.0,70,Commercial,19920.0,Van,no,0,11.0,Highly Urban/ Urban,6
44.0,15.0,69264.0,35,Commercial,16510.0,Minivan,yes,0,9.0,Highly Rural/ Rural,6
34.0,0.0,0.0,42,Private,11990.0,SUV,no,0,6.0,Highly Urban/ Urban,6
51.0,15.0,57410.0,34,Private,12340.0,SUV,no,3,4.0,Highly Urban/ Urban,5
34.0,12.0,6363.0,23,Commercial,7850.0,Sports Car,no,2,1.0,Highly Urban/ Urban,5
43.0,12.0,41229.0,43,Private,9920.0,SUV,no,3,5.0,Highly Urban/ Urban,5
41.0,5.0,53293.0,46,Commercial,6830.0,SUV,no,0,1.0,Highly Urban/ Urban,7
42.0,11.0,94090.0,29,Commercial,18340.0,Van,yes,3,15.0,Highly Urban/ Urban,5
38.0,12.0,15216.0,10,Commercial,8650.0,Pickup,yes,0,8.0,Highly Rural/ Rural,5
36.0,9.0,32645.0,51,Private,8360.0,Minivan,yes,0,14.0,Highly Urban/ Urban,4
34.0,12.0,121279.0,35,Private,10960.0,SUV,no,4,15.0,Highly Urban/ Urban,5
49.0,13.0,0.0,43,Private,16940.0,Van,yes,3,12.0,Highly Urban/ Urban,5
26.0,13.0,989.0,24,Private,4200.0,SUV,no,3,1.0,Highly Urban/ Urban,4
42.0,12.0,7804.0,25,Private,6480.0,SUV,no,2,8.0,Highly Urban/ Urban,5
44.0,11.0,65426.0,44,Commercial,6040.0,Pickup,yes,1,14.0,Highly Urban/ Urban,6
55.0,14.0,174526.0,26,Commercial,24450.0,Panel Truck,no,3,9.0,Highly Urban/ Urban,7
30.0,12.0,55307.0,22,Private,12360.0,Minivan,yes,0,24.0,Highly Urban/ Urban,6
39.0,12.0,64990.0,5,Commercial,17510.0,Pickup,no,0,7.0,Highly Urban/ Urban,6
36.0,14.0,45484.0,23,Private,9650.0,SUV,no,6,1.0,Highly Urban/ Urban,4
45.0,13.0,107012.0,43,Commercial,28300.0,Panel Truck,yes,3,1.0,Highly Urban/ Urban,7
49.0,12.0,23111.0,39,Private,12260.0,SUV,no,0,8.0,Highly Urban/ Urban,6
50.0,12.0,120424.0,37,Commercial,33030.0,Panel Truck,yes,0,13.0,Highly Rural/ Rural,7
58.0,15.0,89403.0,23,Commercial,22990.0,Panel Truck,no,2,15.0,Highly Urban/ Urban,6
56.0,15.0,4200.0,35,Private,37380.0,Minivan,no,0,9.0,Highly Urban/ Urban,6
37.0,9.0,14818.0,34,Commercial,16710.0,Van,yes,0,1.0,Highly Rural/ Rural,5
46.0,7.0,76216.0,56,Private,13720.0,SUV,no,3,19.0,Highly Urban/ Urban,8
41.0,0.0,0.0,53,Private,1500.0,Sports Car,no,5,1.0,Highly Urban/ Urban,6
45.0,12.0,43998.0,16,Private,25500.0,Minivan,no,0,15.0,Highly Urban/ Urban,4
53.0,14.0,39095.0,11,Private,10710.0,Pickup,yes,0,10.0,Highly Urban/ Urban,5
51.0,12.0,54236.0,40,Commercial,6600.0,Pickup,no,0,14.0,Highly Rural/ Rural,5
51.0,8.0,0.0,5,Commercial,12430.0,Minivan,yes,0,11.0,Highly Urban/ Urban,5
33.0,0.0,0.0,45,Private,9930.0,Sports Car,no,3,10.0,Highly Rural/ Rural,4
43.0,11.0,72637.0,46,Commercial,24050.0,Panel Truck,no,0,16.0,Highly Urban/ Urban,8
47.0,13.0,128481.0,40,Private,14350.0,Minivan,yes,2,12.0,Highly Urban/ Urban,6
55.0,12.0,51512.0,29,Commercial,9160.0,Pickup,no,0,4.0,Highly Rural/ Rural,5
43.0,14.0,93239.0,36,Private,5800.0,Sports Car,no,0,13.0,Highly Rural/ Rural,5
38.0,0.0,0.0,22,Commercial,5300.0,Pickup,yes,8,1.0,Highly Urban/ Urban,6
51.0,14.0,37098.0,24,Commercial,10310.0,Pickup,yes,2,19.0,Highly Urban/ Urban,7
36.0,10.0,166406.0,37,Commercial,25020.0,Pickup,no,1,16.0,Highly Urban/ Urban,8
31.0,5.0,11425.0,40,Private,4780.0,SUV,no,2,6.0,Highly Urban/ Urban,6
38.0,9.0,100796.0,26,Private,16860.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
47.0,6.0,108031.0,13,Commercial,21460.0,Van,no,0,13.0,Highly Urban/ Urban,6
36.0,13.0,0.0,69,Commercial,30370.0,Panel Truck,no,3,1.0,Highly Urban/ Urban,6
38.0,6.0,90075.0,40,Private,30110.0,Minivan,no,2,15.0,Highly Urban/ Urban,5
43.0,12.0,71402.0,21,Commercial,27250.0,Panel Truck,no,1,15.0,Highly Urban/ Urban,5
41.0,10.0,185205.0,47,Commercial,5600.0,Pickup,yes,0,12.0,Highly Rural/ Rural,6
50.0,0.0,0.0,8,Private,6500.0,SUV,no,0,1.0,Highly Urban/ Urban,4
53.0,14.0,46817.0,21,Private,6800.0,Pickup,no,0,13.0,Highly Urban/ Urban,4
46.0,10.0,42621.0,45,Private,10360.0,SUV,no,0,1.0,Highly Urban/ Urban,6
55.0,15.0,105178.0,25,Private,12020.0,Minivan,no,0,8.0,Highly Urban/ Urban,6
63.0,13.0,31269.0,42,Private,10930.0,Sports Car,yes,4,1.0,Highly Rural/ Rural,7
40.0,10.0,147647.0,12,Commercial,28870.0,Panel Truck,yes,3,25.0,Highly Urban/ Urban,8
35.0,5.0,60855.0,52,Commercial,23480.0,Panel Truck,no,0,1.0,Highly Rural/ Rural,6
55.0,12.0,130162.0,17,Commercial,29990.0,Panel Truck,no,2,7.0,Highly Rural/ Rural,7
38.0,12.0,10287.0,11,Commercial,19320.0,Van,no,0,1.0,Highly Rural/ Rural,4
60.0,5.0,100328.0,20,Private,22300.0,SUV,no,1,20.0,Highly Urban/ Urban,9
29.0,13.0,24365.0,9,Commercial,6840.0,SUV,no,2,1.0,Highly Urban/ Urban,4
48.0,11.0,105103.0,34,Private,6300.0,Sports Car,no,0,16.0,Highly Urban/ Urban,7
58.0,11.0,66762.0,21,Commercial,28600.0,Panel Truck,yes,6,17.0,Highly Urban/ Urban,9
40.0,11.0,0.0,5,Private,16080.0,Minivan,yes,0,1.0,Highly Urban/ Urban,4
43.0,12.0,53073.0,39,Private,23100.0,Pickup,no,5,13.0,Highly Urban/ Urban,6
40.0,13.0,48623.0,21,Private,25620.0,Sports Car,no,2,1.0,Highly Rural/ Rural,4
47.0,12.0,120150.0,20,Commercial,20800.0,Van,no,1,15.0,Highly Urban/ Urban,5
42.0,8.0,57095.0,25,Commercial,20720.0,SUV,no,5,12.0,Highly Rural/ Rural,6
48.0,15.0,36098.0,24,Private,9910.0,Pickup,yes,0,6.0,Highly Urban/ Urban,6
47.0,12.0,65417.0,22,Private,17880.0,Van,yes,0,1.0,Highly Rural/ Rural,5
46.0,14.0,104466.0,19,Private,24840.0,Minivan,yes,0,16.0,Highly Urban/ Urban,7
52.0,0.0,0.0,62,Private,7070.0,Pickup,yes,2,1.0,Highly Rural/ Rural,5
44.0,0.0,22288.0,14,Private,8130.0,SUV,no,2,14.0,Highly Urban/ Urban,4
31.0,10.0,47623.0,27,Commercial,4600.0,Sports Car,no,0,1.0,Highly Urban/ Urban,5
52.0,14.0,25835.0,53,Private,11340.0,SUV,no,1,1.0,Highly Rural/ Rural,5
51.0,8.0,46993.0,40,Commercial,11300.0,Minivan,no,3,6.0,Highly Urban/ Urban,7
35.0,10.0,71379.0,34,Commercial,22010.0,Van,yes,3,9.0,Highly Urban/ Urban,7
49.0,13.0,37414.0,32,Commercial,10260.0,SUV,no,9,1.0,Highly Urban/ Urban,6
53.0,14.0,161395.0,40,Private,22940.0,Minivan,no,2,11.0,Highly Urban/ Urban,5
31.0,9.0,83316.0,12,Commercial,37720.0,Panel Truck,no,5,1.0,Highly Urban/ Urban,7
50.0,13.0,21262.0,22,Private,1930.0,Sports Car,no,3,8.0,Highly Rural/ Rural,5
48.0,9.0,16468.0,19,Private,16540.0,SUV,no,0,1.0,Highly Urban/ Urban,5
51.0,13.0,81948.0,5,Private,7850.0,Sports Car,no,0,1.0,Highly Urban/ Urban,5
53.0,16.0,139307.0,5,Private,21910.0,Van,yes,0,18.0,Highly Urban/ Urban,7
54.0,13.0,74398.0,49,Private,14340.0,Sports Car,no,1,1.0,Highly Urban/ Urban,6
47.0,7.0,108139.0,46,Private,17440.0,Minivan,no,2,12.0,Highly Urban/ Urban,6
43.0,12.0,83803.0,31,Commercial,19050.0,SUV,no,2,1.0,Highly Rural/ Rural,5
48.0,11.0,45916.0,27,Private,9160.0,Pickup,no,5,1.0,Highly Urban/ Urban,5
38.0,12.0,0.0,48,Private,16810.0,Minivan,no,1,14.0,Highly Urban/ Urban,4
30.0,0.0,0.0,37,Private,4500.0,Sports Car,no,7,6.0,Highly Urban/ Urban,7
45.0,11.0,191870.0,28,Private,5900.0,Pickup,yes,1,14.0,Highly Urban/ Urban,5
37.0,13.0,0.0,36,Private,7550.0,SUV,no,0,1.0,Highly Urban/ Urban,4
43.0,3.0,154611.0,53,Private,31830.0,Minivan,yes,0,19.0,Highly Urban/ Urban,9
43.0,11.0,43032.0,44,Commercial,12490.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
51.0,7.0,26114.0,36,Private,9780.0,Minivan,no,0,8.0,Highly Urban/ Urban,6
56.0,12.0,38389.0,21,Private,1500.0,SUV,no,0,13.0,Highly Rural/ Rural,4
28.0,13.0,98485.0,71,Commercial,22490.0,Van,yes,2,1.0,Highly Rural/ Rural,6
44.0,12.0,63215.0,9,Private,12930.0,SUV,no,5,10.0,Highly Urban/ Urban,5
42.0,16.0,35586.0,29,Commercial,5060.0,Pickup,no,5,1.0,Highly Urban/ Urban,5
27.0,11.0,14461.0,30,Private,9990.0,SUV,no,2,1.0,Highly Urban/ Urban,4
46.0,12.0,128026.0,27,Commercial,21170.0,Pickup,no,0,1.0,Highly Urban/ Urban,6
43.0,7.0,0.0,37,Commercial,16650.0,Sports Car,no,0,1.0,Highly Urban/ Urban,7
47.0,10.0,45669.0,34,Commercial,9840.0,Pickup,yes,0,9.0,Highly Urban/ Urban,7
34.0,10.0,74356.0,41,Private,1500.0,SUV,no,8,13.0,Highly Urban/ Urban,6
33.0,10.0,0.0,33,Commercial,18870.0,Van,no,5,1.0,Highly Urban/ Urban,5
48.0,8.0,37095.0,43,Private,7090.0,Sports Car,no,4,1.0,Highly Urban/ Urban,6
59.0,13.0,137935.0,26,Private,21190.0,Minivan,no,1,10.0,Highly Urban/ Urban,5
55.0,16.0,64603.0,20,Private,13460.0,SUV,no,2,7.0,Highly Urban/ Urban,6
44.0,15.0,0.0,39,Private,15270.0,Minivan,no,0,16.0,Highly Urban/ Urban,6
39.0,12.0,159727.0,31,Private,21370.0,Minivan,no,2,1.0,Highly Urban/ Urban,5
37.0,6.0,29251.0,37,Private,22300.0,Minivan,no,0,5.0,Highly Urban/ Urban,5
45.0,14.0,71033.0,36,Private,14330.0,Minivan,no,5,6.0,Highly Urban/ Urban,7
35.0,7.0,17562.0,6,Private,14320.0,Minivan,yes,0,1.0,Highly Rural/ Rural,4
60.0,7.0,102339.0,9,Commercial,27420.0,Van,no,8,11.0,Highly Urban/ Urban,7
46.0,13.0,26412.0,43,Commercial,10060.0,Pickup,yes,5,7.0,Highly Urban/ Urban,8
57.0,12.0,47248.0,32,Commercial,27690.0,Panel Truck,no,4,10.0,Highly Urban/ Urban,6
49.0,0.0,0.0,26,Private,13640.0,SUV,no,0,5.0,Highly Rural/ Rural,4
28.0,12.0,11550.0,23,Private,6180.0,Minivan,no,0,1.0,Highly Rural/ Rural,3
53.0,12.0,74061.0,70,Private,13430.0,Minivan,no,0,11.0,Highly Urban/ Urban,5
37.0,14.0,83419.0,33,Commercial,9840.0,Sports Car,no,3,1.0,Highly Urban/ Urban,5
45.0,11.0,124745.0,45,Private,27150.0,Pickup,no,2,1.0,Highly Urban/ Urban,6
47.0,10.0,129926.0,62,Private,15650.0,Minivan,yes,1,9.0,Highly Urban/ Urban,8
40.0,14.0,96462.0,20,Private,15150.0,Minivan,yes,0,12.0,Highly Urban/ Urban,4
45.0,10.0,63457.0,33,Commercial,28770.0,Panel Truck,no,5,8.0,Highly Urban/ Urban,8
58.0,7.0,65923.0,30,Commercial,29800.0,Panel Truck,yes,2,8.0,Highly Urban/ Urban,8
48.0,14.0,29295.0,28,Private,9230.0,Pickup,yes,6,1.0,Highly Rural/ Rural,5
46.0,12.0,60213.0,29,Private,22630.0,Minivan,yes,2,7.0,Highly Urban/ Urban,6
32.0,9.0,36763.0,12,Private,6550.0,Pickup,yes,4,5.0,Highly Urban/ Urban,5
54.0,12.0,93400.0,26,Commercial,16240.0,Van,yes,0,1.0,Highly Urban/ Urban,6
51.0,11.0,71939.0,14,Private,13790.0,Minivan,no,2,8.0,Highly Urban/ Urban,6
48.0,12.0,0.0,34,Private,11020.0,SUV,no,5,10.0,Highly Urban/ Urban,5
39.0,9.0,103073.0,29,Private,28750.0,Pickup,no,0,1.0,Highly Urban/ Urban,6
42.0,12.0,80130.0,6,Commercial,5700.0,Minivan,yes,9,1.0,Highly Urban/ Urban,6
53.0,7.0,10232.0,33,Private,24470.0,Minivan,no,3,18.0,Highly Urban/ Urban,6
39.0,11.0,67011.0,39,Commercial,25740.0,Van,no,4,1.0,Highly Urban/ Urban,6
44.0,0.0,0.0,72,Private,20230.0,Minivan,no,0,8.0,Highly Rural/ Rural,6
56.0,12.0,99186.0,35,Commercial,16820.0,Van,yes,1,9.0,Highly Urban/ Urban,7
49.0,11.0,165193.0,29,Commercial,27170.0,Pickup,no,0,17.0,Highly Urban/ Urban,8
43.0,12.0,10859.0,45,Commercial,19150.0,Van,no,3,4.0,Highly Rural/ Rural,5
46.0,11.0,98572.0,27,Commercial,17020.0,Van,no,7,10.0,Highly Urban/ Urban,6
37.0,13.0,80183.0,22,Commercial,15500.0,Minivan,no,7,12.0,Highly Urban/ Urban,5
33.0,11.0,27939.0,18,Private,4290.0,Sports Car,no,0,6.0,Highly Rural/ Rural,5
37.0,11.0,36073.0,32,Commercial,22690.0,Panel Truck,yes,5,6.0,Highly Urban/ Urban,7
22.0,0.0,0.0,22,Private,3700.0,Minivan,yes,0,1.0,Highly Urban/ Urban,4
44.0,13.0,142551.0,16,Private,5900.0,Sports Car,no,8,18.0,Highly Urban/ Urban,8
55.0,7.0,24785.0,63,Private,9480.0,Sports Car,no,0,9.0,Highly Urban/ Urban,7
60.0,0.0,0.0,30,Private,7500.0,SUV,no,4,1.0,Highly Urban/ Urban,5
36.0,14.0,20926.0,23,Private,9000.0,Pickup,no,7,1.0,Highly Urban/ Urban,5
60.0,12.0,89504.0,50,Private,10450.0,SUV,no,5,19.0,Highly Urban/ Urban,8
53.0,13.0,34455.0,62,Commercial,28170.0,Panel Truck,no,1,15.0,Highly Urban/ Urban,5
45.0,7.0,26681.0,10,Private,14560.0,SUV,no,3,13.0,Highly Rural/ Rural,4
43.0,7.0,57170.0,41,Private,26320.0,Minivan,no,0,1.0,Highly Urban/ Urban,6
43.0,7.0,89955.0,43,Private,26740.0,Minivan,no,0,1.0,Highly Urban/ Urban,6
49.0,10.0,43676.0,22,Commercial,10770.0,SUV,no,3,7.0,Highly Urban/ Urban,7
36.0,10.0,27370.0,25,Commercial,13670.0,Minivan,no,3,7.0,Highly Urban/ Urban,6
50.0,14.0,63166.0,26,Private,12990.0,SUV,no,0,1.0,Highly Urban/ Urban,5
64.0,14.0,45110.0,22,Commercial,14860.0,SUV,no,0,9.0,Highly Urban/ Urban,7
56.0,10.0,47562.0,16,Commercial,21880.0,Pickup,no,2,7.0,Highly Urban/ Urban,7
41.0,10.0,43488.0,48,Private,9950.0,SUV,no,4,1.0,Highly Urban/ Urban,6
42.0,10.0,14356.0,25,Private,11310.0,SUV,no,4,1.0,Highly Urban/ Urban,6
47.0,7.0,69496.0,43,Commercial,24310.0,Panel Truck,yes,0,1.0,Highly Urban/ Urban,7
60.0,0.0,0.0,45,Private,23800.0,Sports Car,no,5,12.0,Highly Urban/ Urban,6
45.0,8.0,62991.0,30,Private,12300.0,SUV,no,1,7.0,Highly Urban/ Urban,7
53.0,11.0,63593.0,39,Commercial,23410.0,Pickup,no,0,10.0,Highly Rural/ Rural,5
51.0,13.0,81987.0,36,Private,14800.0,Minivan,no,0,8.0,Highly Rural/ Rural,6
49.0,10.0,41068.0,28,Commercial,21130.0,Van,yes,0,1.0,Highly Urban/ Urban,6
53.0,13.0,50516.0,5,Private,11850.0,SUV,no,0,1.0,Highly Urban/ Urban,5
55.0,14.0,74441.0,18,Private,16050.0,SUV,no,0,1.0,Highly Urban/ Urban,5
52.0,8.0,130393.0,34,Private,22360.0,Minivan,yes,1,11.0,Highly Urban/ Urban,6
45.0,12.0,191579.0,8,Private,6200.0,Sports Car,no,3,13.0,Highly Urban/ Urban,5
41.0,14.0,99403.0,36,Private,16520.0,SUV,no,1,1.0,Highly Rural/ Rural,5
45.0,9.0,51221.0,51,Private,16550.0,Minivan,yes,1,6.0,Highly Urban/ Urban,7
36.0,12.0,107845.0,27,Private,15880.0,SUV,no,0,15.0,Highly Urban/ Urban,5
32.0,11.0,6622.0,22,Private,1500.0,Sports Car,no,0,7.0,Highly Urban/ Urban,5
65.0,10.0,29603.0,26,Commercial,10960.0,SUV,no,3,1.0,Highly Urban/ Urban,6
43.0,13.0,43900.0,11,Private,19760.0,Van,yes,5,8.0,Highly Urban/ Urban,6
44.0,0.0,0.0,26,Private,22490.0,Minivan,no,1,15.0,Highly Urban/ Urban,4
49.0,13.0,96057.0,76,Commercial,27660.0,Panel Truck,no,2,9.0,Highly Urban/ Urban,8
41.0,8.0,169599.0,31,Commercial,27680.0,Panel Truck,yes,6,20.0,Highly Urban/ Urban,9
35.0,5.0,37684.0,29,Private,11040.0,Minivan,yes,3,9.0,Highly Urban/ Urban,6
41.0,11.0,56281.0,54,Private,11230.0,Minivan,no,1,13.0,Highly Urban/ Urban,5
56.0,12.0,50384.0,38,Private,14990.0,Minivan,yes,0,9.0,Highly Urban/ Urban,7
35.0,12.0,76219.0,13,Private,9120.0,SUV,no,2,7.0,Highly Rural/ Rural,5
51.0,12.0,57910.0,13,Private,13610.0,Minivan,no,2,13.0,Highly Urban/ Urban,4
43.0,14.0,75423.0,28,Commercial,36290.0,Panel Truck,yes,2,11.0,Highly Urban/ Urban,6
41.0,9.0,139860.0,33,Commercial,33210.0,Van,no,3,11.0,Highly Urban/ Urban,6
56.0,13.0,104468.0,49,Commercial,27950.0,Panel Truck,yes,3,11.0,Highly Urban/ Urban,7
37.0,12.0,112814.0,52,Commercial,25630.0,Panel Truck,yes,2,17.0,Highly Urban/ Urban,8
40.0,14.0,84157.0,49,Commercial,38320.0,Panel Truck,no,2,1.0,Highly Urban/ Urban,6
41.0,12.0,141776.0,62,Commercial,22220.0,Van,no,0,11.0,Highly Rural/ Rural,5
45.0,15.0,23000.0,19,Private,10680.0,Pickup,no,0,8.0,Highly Rural/ Rural,5
57.0,15.0,171913.0,67,Commercial,37960.0,Panel Truck,no,4,11.0,Highly Urban/ Urban,8
64.0,12.0,40188.0,65,Commercial,7900.0,SUV,yes,0,11.0,Highly Urban/ Urban,6
36.0,14.0,118551.0,28,Private,21450.0,Pickup,no,0,1.0,Highly Urban/ Urban,5
50.0,14.0,27783.0,41,Commercial,6500.0,Pickup,yes,1,1.0,Highly Urban/ Urban,6
38.0,14.0,17724.0,31,Private,12270.0,Minivan,no,0,6.0,Highly Rural/ Rural,4
28.0,9.0,20852.0,5,Private,20960.0,Minivan,no,3,1.0,Highly Urban/ Urban,4
38.0,19.0,30735.0,15,Private,21430.0,Minivan,no,0,4.0,Highly Rural/ Rural,3
57.0,14.0,60599.0,50,Private,16550.0,SUV,no,0,12.0,Highly Urban/ Urban,6
58.0,15.0,102092.0,16,Private,17510.0,Minivan,no,4,13.0,Highly Urban/ Urban,6
49.0,13.0,147455.0,53,Commercial,23230.0,Panel Truck,no,0,22.0,Highly Urban/ Urban,8
51.0,12.0,104346.0,33,Commercial,24860.0,Minivan,no,3,1.0,Highly Urban/ Urban,6
41.0,10.0,96166.0,29,Private,15220.0,SUV,no,1,8.0,Highly Urban/ Urban,7
49.0,15.0,7077.0,35,Private,9700.0,Sports Car,no,0,11.0,Highly Urban/ Urban,4
62.0,11.0,34580.0,12,Private,20880.0,Minivan,no,3,12.0,Highly Rural/ Rural,4
56.0,9.0,47847.0,49,Commercial,11880.0,Sports Car,no,4,12.0,Highly Urban/ Urban,7
45.0,10.0,102765.0,43,Private,19680.0,Minivan,no,0,17.0,Highly Urban/ Urban,8
31.0,11.0,38453.0,9,Commercial,17360.0,Pickup,no,8,1.0,Highly Urban/ Urban,6
46.0,8.0,196756.0,12,Commercial,25780.0,Pickup,no,3,13.0,Highly Urban/ Urban,6
57.0,13.0,81022.0,35,Private,31280.0,Pickup,no,1,9.0,Highly Urban/ Urban,7
53.0,0.0,0.0,48,Commercial,41470.0,Panel Truck,no,4,13.0,Highly Urban/ Urban,6
55.0,13.0,44967.0,30,Private,6000.0,Minivan,yes,0,9.0,Highly Urban/ Urban,5
39.0,12.0,30728.0,6,Private,27250.0,Minivan,no,1,11.0,Highly Rural/ Rural,3
44.0,13.0,169602.0,37,Private,28650.0,Van,no,7,16.0,Highly Urban/ Urban,8
48.0,14.0,100709.0,12,Private,16370.0,SUV,no,1,1.0,Highly Urban/ Urban,6
47.0,8.0,130087.0,28,Private,11980.0,SUV,no,0,22.0,Highly Urban/ Urban,8
27.0,10.0,38951.0,18,Private,9780.0,Sports Car,no,2,7.0,Highly Urban/ Urban,6
47.0,9.0,59233.0,14,Commercial,21420.0,Minivan,no,1,8.0,Highly Urban/ Urban,7
53.0,11.0,91924.0,5,Commercial,19330.0,Van,no,3,8.0,Highly Urban/ Urban,6
48.0,11.0,66817.0,31,Private,14690.0,Minivan,yes,0,1.0,Highly Urban/ Urban,5
42.0,11.0,50009.0,64,Commercial,17000.0,Van,no,3,14.0,Highly Urban/ Urban,5
55.0,12.0,37537.0,30,Commercial,10750.0,SUV,no,1,11.0,Highly Urban/ Urban,5
30.0,7.0,0.0,5,Private,13180.0,SUV,no,0,6.0,Highly Urban/ Urban,6
47.0,12.0,60936.0,24,Private,14220.0,Minivan,no,0,10.0,Highly Urban/ Urban,4
52.0,12.0,37388.0,26,Commercial,7310.0,Pickup,yes,4,1.0,Highly Urban/ Urban,6
41.0,10.0,62840.0,52,Commercial,35960.0,Van,no,3,12.0,Highly Urban/ Urban,6
42.0,13.0,122085.0,33,Private,18450.0,SUV,no,0,15.0,Highly Urban/ Urban,5
32.0,16.0,25749.0,33,Private,4700.0,Sports Car,no,2,1.0,Highly Urban/ Urban,4
27.0,15.0,53458.0,26,Private,21600.0,Van,yes,6,7.0,Highly Urban/ Urban,6
45.0,10.0,61696.0,43,Private,18090.0,Van,yes,1,12.0,Highly Urban/ Urban,6
38.0,9.0,70851.0,48,Private,20330.0,Van,no,0,1.0,Highly Urban/ Urban,5
53.0,8.0,132536.0,43,Commercial,20050.0,Van,no,0,9.0,Highly Urban/ Urban,8
34.0,10.0,54853.0,44,Private,18480.0,SUV,no,2,1.0,Highly Urban/ Urban,6
46.0,9.0,95662.0,21,Commercial,25490.0,Panel Truck,no,5,10.0,Highly Urban/ Urban,6
39.0,13.0,55220.0,66,Private,10920.0,SUV,no,2,10.0,Highly Rural/ Rural,4
39.0,14.0,75946.0,19,Commercial,20090.0,Van,yes,6,11.0,Highly Urban/ Urban,5
36.0,0.0,0.0,32,Private,5100.0,Sports Car,no,3,9.0,Highly Urban/ Urban,5
51.0,10.0,59486.0,13,Commercial,15990.0,SUV,no,4,11.0,Highly Urban/ Urban,6
